condition,condition_key,trial,file,event_type,sample,time_seconds,signed_peak_uv,vertical_z,vertical_horizontal_ratio,width_seconds,velocity_z,signed_delta_uv,direction
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,blink-like,15681.0,62.724,-712.8294771726692,-12.872400127206642,7.595085045908449,0.1659150373200682,,,
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,blink-like,15852.0,63.408,-355.20456189663923,-6.560061609413333,6.915942450370185,0.07508913598340587,,,
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,blink-like,16002.0,64.008,-481.46336475717726,-8.788620835752184,2.0379972537094564,0.08938255665828183,,,
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,blink-like,16323.0,65.292,-354.38024222268774,-6.545511770723144,1.7145946231754559,0.08724265446988283,,,
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,blink-like,16928.0,67.712,-367.53804044587196,-6.777756429822054,7.4550239967401595,0.08576041909429477,,,
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,blink-like,17064.0,68.256,-330.45325323059626,-6.123183102394708,0.8771692781302904,0.09118187514143938,,,
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,717.0,2.868,,,,,-38.395946397331265,-1336.8290564399867,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,988.0,3.952,,,,,-20.005298153979055,-644.4389140978055,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,3485.0,13.94,,,,,-6.0381318009165605,-158.08628083739563,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,4180.0,16.72,,,,,-14.398593589222942,-318.55107615406513,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,5047.0,20.188,,,,,11.434105479242776,263.12768425415896,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,6056.0,24.224,,,,,-14.04652457009481,-319.8832152170794,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,6198.0,24.792,,,,,-14.944307192811205,-344.4532821164701,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,6449.0,25.796,,,,,11.086255442217645,264.8103788463692,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,6503.0,26.012,,,,,20.079006579547524,482.19087812908487,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,6749.0,26.996,,,,,15.779764309751679,371.165588061119,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,6836.0,27.344,,,,,-21.726961371575516,-592.8612756214338,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,7831.0,31.324,,,,,9.824773944481697,222.78205248369707,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,8909.0,35.636,,,,,6.748208799252338,143.89570700811962,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,10598.0,42.392,,,,,7.9417246699867645,186.0390098729621,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,10781.0,43.124,,,,,-6.84507853390696,-160.1535956178934,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,10897.0,43.588,,,,,-12.636704489532613,-293.87805328304034,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,12243.0,48.972,,,,,22.950076760116445,611.1653802038655,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,12635.0,50.54,,,,,9.357220919423941,210.6415767392152,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,13350.0,53.4,,,,,6.310274038403415,134.24718200769462,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,13877.0,55.508,,,,,7.181527961412989,164.5769354521704,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,13941.0,55.764,,,,,-26.585363562071013,-695.3922715471092,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,14345.0,57.38,,,,,6.0110372220276895,135.27477304125495,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,14633.0,58.532,,,,,-10.0497208409285,-221.314079269402,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,14898.0,59.592,,,,,-17.191640078118574,-406.7346032990763,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,14982.0,59.928,,,,,-12.761435930801209,-290.6879845161895,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,16499.0,65.996,,,,,15.26727386184236,354.51588345747575,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,16570.0,66.28,,,,,6.404081837725856,142.09153670800194,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,16631.0,66.524,,,,,23.50153322696571,640.4004251801141,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,16768.0,67.072,,,,,-8.940937879230054,-196.40626167310882,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,17173.0,68.692,,,,,-23.21186672585741,-648.5993997604423,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,horizontal-saccade-like,17217.0,68.868,,,,,6.363259331018283,208.77814368485485,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,vertical-saccade-like,6320.0,25.28,,,,,-12.22109922210812,-250.77414415502435,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,vertical-saccade-like,6381.0,25.524,,,,,-7.761560652481579,-154.15719949820556,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,vertical-saccade-like,6849.0,27.396,,,,,6.773531755924241,154.20873628159976,positive
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,vertical-saccade-like,7585.0,30.34,,,,,-6.691903682403932,-129.30147983046353,negative
Sturm Hall,sturm_hall,1,OpenBCI-RAW-2026-06-05_16-14-56.txt,vertical-saccade-like,8456.0,33.824,,,,,-10.034196288915004,-215.52163261252338,negative
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,582.0,2.328,-789.8994281270867,-15.984357430765636,0.35410696028858835,0.6663363567940556,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,1087.0,4.348,-429.63615845404547,-8.909295756749403,1.7616259550349365,0.09616430110251167,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,1473.0,5.892,-382.934116588268,-7.99213363027801,11.867797985012084,0.08651635097906728,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,2007.0,8.028,-471.4601010516624,-9.730658904863853,27.486042863988995,0.09266216099434586,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,2325.0,9.3,-389.50232921948367,-8.12112404746952,21.482681073171342,0.09163548119584447,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,2701.0,10.804,-484.0448399032703,-9.977805397503309,5.80286232403269,0.09164789944514633,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,2871.0,11.484,-535.5401869977009,-10.989101267183893,30.73261201776487,0.09001439476422274,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,3199.0,12.796,-654.2991435077356,-13.321359402776952,20.889352888285107,0.11393188746095985,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,3664.0,14.656,-417.562367550829,-8.6721835600024,12.664256828619381,0.0936103902460727,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,4467.0,17.868,-424.07532375626937,-8.800088819052197,18.693202002247713,0.09803805013862803,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,4655.0,18.62,-439.6955472435932,-9.106847941721101,9.746872727847403,0.08893413613255689,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,4940.0,19.76,-553.0081892089993,-11.332148153642649,6.91545419389676,0.09803596123012903,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,5364.0,21.456,-259.2496555659193,-5.5631455443020155,13.127672411969773,0.07149734295852977,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,5460.0,21.84,-584.815130411228,-11.956791545326205,4.309845499691,0.19631798368407544,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,6546.0,26.184,-652.2517380599684,-13.281151252143623,9.042877082070355,0.11311707766224936,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,7678.0,30.712,-310.2140058722893,-6.564013387201955,4.661915437229973,0.08593989785358644,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,7846.0,31.384,-300.3331426568593,-6.369967192303622,4.385396232206414,0.07906185727887714,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,8268.0,33.072,-305.4769715124941,-6.470984724363522,5.061162880863536,0.09502265502615774,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,8636.0,34.544,-370.32195651928447,-7.744448623667133,5.709799164942868,0.08894878365220939,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,9045.0,36.18,-257.08903750665223,-5.5207140579137945,1.061183433313321,0.08610909175069537,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,9151.0,36.604,-370.4097868375451,-7.746173487040261,3.5493227027336047,0.08348003023861383,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,9561.0,38.244,-325.982524943375,-6.873684825639412,2.638645747545962,0.08823642045032466,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,10084.0,40.336,-282.50227444627455,-6.019794130238109,1.522565957769891,0.08782898259504873,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,10236.0,40.944,-412.5655031638213,-8.574052202490268,3.7078210014262463,0.08487293128458986,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,10384.0,41.536,-283.9519391540366,-6.048263497163496,3.3364768705370262,0.07773213947568001,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,11060.0,44.24,-381.75016072919027,-7.968882409775042,8.117985108570808,0.08648688759192737,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,11406.0,45.624,-364.4200214078895,-7.628542955717532,5.798916513827314,0.09112227703944518,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,11981.0,47.924,-551.2474662573068,-11.297570042237103,13.791543351142643,0.14518794217245887,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,12636.0,50.544,-438.8783078780927,-9.090798515093189,2.1623045839953563,0.09929811527908897,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,12955.0,51.82,-500.258861655004,-10.296225879228984,4.1299849492125285,0.11139656851247855,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,13174.0,52.696,-403.7936871967232,-8.401786128802925,2.6809629626706264,0.08882095227699029,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,13369.0,53.476,-544.2010866536486,-11.159189101211236,9.006994887906915,0.10288337546739058,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,13620.0,54.48,-436.3751358996002,-9.041639753655819,2.0254589752436245,0.11878533582985255,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,13708.0,54.832,-408.8757592479241,-8.501590844467314,11.567465824695253,0.08270754295476945,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,13940.0,55.76,-444.18929283521845,-9.195098756845669,6.0215258239608955,0.08412283888809907,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,14181.0,56.724,-430.41972719392214,-8.924683939856413,7.135431254771277,0.09344285880498501,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,14410.0,57.64,-357.553265217018,-7.4936895647655755,8.24698470065893,0.0803838223858911,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,14550.0,58.2,-580.4763415249363,-11.871583860987723,6.330090054401712,0.1482984381591232,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,14721.0,58.884,-423.87316679006324,-8.79611874182218,2.6848146054189055,0.0872969588041451,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,14988.0,59.952,-343.8127810591812,-7.223845867028178,1.629610880791306,0.08425421639016713,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,15219.0,60.876,-406.7168692128614,-8.459193294033293,1.0977767667344556,0.09671440451628587,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,16245.0,64.98,-270.0610579528078,-5.775466213959132,1.6621192486652134,0.08409310871663184,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,16376.0,65.504,-380.97704589605524,-7.953699526628251,2.227392992630866,0.08994155268189934,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,16995.0,67.98,-324.2351292709088,-6.839368443170483,3.441903250345141,0.08163999573294131,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,17145.0,68.58,-339.2097319374203,-7.133448484984373,6.01414174063384,0.08357320601430547,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,17275.0,69.1,-376.3001733272431,-7.861852356374422,2.2825483231588253,0.08644069515801675,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,17516.0,70.064,-360.98044753012925,-7.560994583829455,1.6861466065316957,0.0876972611718811,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,17685.0,70.74,-348.59070551327835,-7.317677553553443,1.4569004091972046,0.08576522394755738,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,17996.0,71.984,-279.61456989485043,-5.963083692295864,1.444620863398884,0.08572005511926545,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,18124.0,72.496,-287.21915257221474,-6.112426953118255,1.1438319055234007,0.08077458676825336,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,18261.0,73.044,-282.86450760609256,-6.026907877771717,1.9883909321921418,0.08162424546167313,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,18397.0,73.588,-366.1999213848995,-7.663497676809011,3.1533640464428663,0.08667949091437913,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,18608.0,74.432,-327.2486075929973,-6.898548900288514,5.016528510380467,0.08229234154164441,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,18840.0,75.36,-623.6094076122065,-12.718656345045874,5.13281607019827,0.1889919415262848,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19111.0,76.444,-497.9820609429149,-10.25151272967007,5.007174844908227,0.13738999427591625,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19209.0,76.836,-340.62901990675346,-7.161321295680103,6.854820394579803,0.0773274473362544,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19335.0,77.34,-348.73615037883917,-7.320533885243726,1.7934423238509871,0.0790029067122814,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19588.0,78.352,-323.78049991107326,-6.830440164796242,10.503357187287037,0.08729217612525099,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19678.0,78.712,-392.7867679789,-8.185625784792032,12.972182431512481,0.09122427633460028,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19788.0,79.152,-375.19493649786887,-7.840147066408798,4.385052576345352,0.08084915785079648,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,19940.0,79.76,-539.0252694103599,-11.05754336240767,14.71255531746354,0.16250693479613984,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,20212.0,80.848,-412.1610736551158,-8.56610977827511,18.56485342233747,0.08754288400008227,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,20417.0,81.668,-617.3537177632189,-12.595803433797741,5.3225415242863505,0.1710368343229784,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,20678.0,82.712,-345.45992668794895,-7.2561934802616745,2.089284282517915,0.08520810769792297,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,21188.0,84.752,-358.555020062914,-7.513362614764237,11.458193014576203,0.08817532544766436,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,21549.0,86.196,-379.6755323273514,-7.928139638781494,11.428710086998786,0.09790822486947581,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,blink-like,21867.0,87.468,-325.5895109606921,-6.865966586228674,10.004662535338706,0.09051964126633538,,,
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,horizontal-saccade-like,1318.0,5.272,,,,,10.41868643032072,183.53072749054445,positive
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,horizontal-saccade-like,1686.0,6.744,,,,,18.072309595414282,379.71229097171727,positive
Sturm Hall,sturm_hall,2,OpenBCI-RAW-2026-06-05_16-16-52.txt,horizontal-saccade-like,2140.0,8.56,,,,,10.603667254439785,219.1839773323436,positive
